id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
ice_age,294699,2002-03-15,Phil Villarreal,False,3/4,fresh,Arizona Daily Star,"At the same time touching, funny and breathtaking.",POSITIVE,http://regulus.azstarnet.com/entertainment/story.php?section=movies&subsection=movies_reviews&title=Ice%20Age
ice_age,294693,2002-03-15,Jonathan Foreman,True,2.5/4,rotten,New York Post,Almost everything about Ice Age proves to be disappointingly generic.,NEGATIVE,
ice_age,294695,2002-03-15,Jeff Vice,False,3/4,fresh,Deseret News (Salt Lake City),"The creative animation work may not look as fully 'rendered' as Pixar's industry standard, but it uses lighting effects and innovative backgrounds to an equally impressive degree.",POSITIVE,http://www.deseretnews.com/article/700002905/Ice-Age.html
ice_age,294690,2002-03-15,Bill Muller,True,4/5,fresh,Arizona Republic,"Over the years, Hollywood has crafted a solid formula for successful animated movies, and Ice Age only improves on it, with terrific computer graphics, inventive action sequences and a droll sense of humor.",POSITIVE,
ice_age,294696,2002-03-15,Tracy McLoone,False,,fresh,PopMatters,"Sounds like your standard road movie about a bunch of guys who get on each other's nerves, right? While Ice Age might fall in parts within these limitations, it also exceeds them in several respects.",POSITIVE,http://popmatters.com/film/reviews/i/ice-age.shtml
ice_age,294689,2002-03-15,Elvis Mitchell,True,2/5,rotten,New York Times,"Mr. Wedge and Mr. Saldanha handle the mix of verbal jokes and slapstick well. Their film falters, however, in its adherence to the Disney philosophy of required poignancy, a salute that I'd hoped the movie would avoid.",NEGATIVE,
ice_age,294633,2002-03-14,Chuck Rudolph,False,C,rotten,Matinee Magazine,There isn't one moment in the film that surprises or delights.,NEGATIVE,http://www.matineemag.com/jump.cgi?ID=1363
ice_age,294627,2002-03-14,Walter Chaw,False,1.5/4,rotten,Film Freak Central,Dreadfully inanimate for an animated entertainment.,NEGATIVE,http://filmfreakcentral.net/screenreviews/iceage.htm
ice_age,294626,2002-03-14,Christopher Null,False,2.5/5,rotten,Filmcritic.com,Dull... monotonous... no surprises.,NEGATIVE,
ice_age,294611,2002-03-14,Erik Childress,False,3/4,fresh,eFilmCritic.com,"Because the title suggests a step back and its familiar story doesn't break new ground, there's no reason to dismiss Ice Age, an enormously fun film for all ages.",POSITIVE,http://efilmcritic.com/review.php?movie=5798&reviewer=198
ice_age,294608,2002-03-14,Sean Axmaker,False,B-,fresh,Seattle Post-Intelligencer,"Think of it as ""The Jungle Book"" with a case of frostbite.",POSITIVE,http://seattlepi.nwsource.com/movies/62313_iceage15q.shtml
ice_age,294593,2002-03-14,Chris Hewitt,False,2.5/4,fresh,St. Paul Pioneer Press,"The clever script straddles the line between adult appeal and kid appeal, with amusing jokes about evolution to keep parents on their prehensile toes while kids are digging the poop jokes.",POSITIVE,
ice_age,294591,2002-03-14,Laura Clifford,False,B,fresh,Reeling Reviews,"may recall ""Shrek"" with its giant beast pestered by unwanted companion and ""Monsters Inc."" with its baby returning plot",POSITIVE,http://www.reelingreviews.com/iceage.htm
ice_age,294588,2002-03-14,Mary Kalin-Casey,False,3.5/4,fresh,Reel.com,"Directors Wedge and Carlos Saldanha have done a splendid job of integrating action, adventure, and touching drama with a wide variety of comedic elements.",POSITIVE,
ice_age,294584,2002-03-14,Carrie Rickey,True,2.5/4,rotten,Philadelphia Inquirer,"On its icy face, the new film is a subzero version of Monsters, Inc., without the latter's imagination, visual charm or texture.",NEGATIVE,
ice_age,294582,2002-03-14,Gary Thompson,False,,rotten,Philadelphia Daily News,"Ice Age is the first computer-generated feature cartoon to feel like other movies, and that makes for some glacial pacing early on.",NEGATIVE,
ice_age,294580,2002-03-14,Steve Schneider,False,3.5/5,fresh,Orlando Weekly,"The path Ice Age follows most closely, though, is the one established by Warner Bros. giant Chuck Jones, who died a matter of weeks before the movie's release.",POSITIVE,
ice_age,294577,2002-03-14,Robert Wilonsky,False,,rotten,New Times,Ice Age posits a heretofore unfathomable question: Is it possible for computer-generated characters to go through the motions?,NEGATIVE,
ice_age,294574,2002-03-14,Kenneth Turan,True,2/5,rotten,Los Angeles Times,"As written by Michael Berg and Michael J. Wilson from a story by Wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.",NEGATIVE,"http://www.calendarlive.com/movies/reviews/cl-movie000018875mar15,0,6442022.story"
ice_age,294570,2002-03-14,Eric Lurio,False,2.5/5,fresh,Greenwich Village Gazette,It's really good in spots and mediocre in others. But on the whole a worthy effort.,POSITIVE,
ice_age,294561,2002-03-14,Sean O'Connell,False,D,rotten,Eclipse Magazine,Needs a hit of Ritalin as much as it needs an original idea.,NEGATIVE,http://eclipsemagazine.com/movie-reviews/ice_age/319
ice_age,294545,2002-03-14,Nell Minow,True,4/5,fresh,Movie Mom,"The fur and feathers, the glint of the sun on ice, and the soft sparkle of the snowflakes falling at night are perfectly rendered. And it's very funny.",POSITIVE,
ice_age,294519,2002-03-14,Alex Sandell,False,,rotten,Juicy Cerebellum,"I'm not saying that Ice Age doesn't have some fairly pretty pictures, but there's not enough substance in the story to actually give them life.",NEGATIVE,http://www.juicycerebellum.com/200204.htm
ice_age,294460,2002-03-14,Owen Gleiberman,True,B+,fresh,Entertainment Weekly,"Ice Age never matches the brilliance of Toy Story or the heartfelt heft of Shrek, but it's an antic and sweet-spirited pleasure.",POSITIVE,"http://www.ew.com/ew/article/0,,217132,00.html"
ice_age,294455,2002-03-14,James Berardinelli,True,3/4,fresh,ReelViews,"Kids, of course, will love Ice Age. Adults will be entertained, but no more.",POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=659
ice_age,294398,2002-03-13,Rob Blackwelder,False,3/4,fresh,SPLICEDWire,The lack of a original themes is largely made up for by the movie's sharp and spirited sense of humor and by its entirely unconventional visuals.,POSITIVE,http://splicedwire.com/02reviews/iceage.html
ice_age,294390,2002-03-13,Frank Swietek,False,C+,rotten,One Guy's Opinion,"The animation in 'Ice Age' is definitely cool, but in terms of story and characterization it's rather mushy, a prehistoric retread of 'Monsters, Inc.'",NEGATIVE,http://www.oneguysopinion.com/Review.php?ID=586
ice_age,294311,2002-03-13,Jeanne Aufmuth,False,3.5/4,fresh,Palo Alto Weekly,"""Ice Age"" yields to the temptation of conventional animation standards, but it does so with a clean style and authentic humor.",POSITIVE,
ice_age,294137,2002-03-12,Steve Rhodes,False,3/4,fresh,Internet Reviews,"Has easily one of the best trailers ever, and that one long sequence shown in the trailer turns out to be the opening scene of the movie.",POSITIVE,http://reviews.imdb.com/Reviews/312/31289
ice_age,294136,2002-03-12,Ross Anthony,False,3/4,fresh,Hollywood Report Card,good clean relaxing entertainment with a tender warm heart under all that snow.,POSITIVE,http://rossanthony.com/I/iceage.shtml
ice_age,294134,2002-03-12,Ed Gonzalez,True,2.5/4,fresh,Slant Magazine,Leguizamo's motor-mouth sloth has more punch n' bite than Eddie Murphy's ***.,POSITIVE,http://www.slantmagazine.com/film/review/ice-age
ice_age,294110,2002-03-12,J. Robert Parks,False,3.5/5,fresh,Phantom Tollbooth,"Though the plot is generic, the movie is enchanting.",POSITIVE,http://www.tollbooth.org/2002/movies/timemach.html
ice_age,294108,2002-03-12,Jon Popick,False,6/10,rotten,Planet S Magazine,"Age doesn't come close to the triumph of Shrek or Monsters, Inc., though it's not nearly as dull as Fox's previous cartoon offerings.",NEGATIVE,
ice_age,293459,2002-03-08,Jim Lane,False,2/5,rotten,Sacramento News & Review,The characters are visually unappealing (the pictures don't live up to the voices) and the story is excruciatingly predictable.,NEGATIVE,http://www.newsreview.com/sacramento/Content?oid=11320
ice_age,292167,2002-03-04,Blake Wright,False,8/10,fresh,ComingSoon.net,"Ice Age is a welcome addition to the growing list of quality CGI-based animated features, even if it is not as long on knee-slappers as it should be.",POSITIVE,http://www.movieheadlines.net/reviews.php?op=showcontent&id=159
ice_age,290127,2002-02-26,Scott Chitwood,False,8/10,fresh,ComingSoon.net,Ice Age is a fun new addition to the growing list of CG Animation films.,POSITIVE,http://www.movieheadlines.net/reviews.php?op=showcontent&id=157
1194515-ice_age_dawn_of_the_dinosaurs,2742827,2020-11-17,Leigh Paatsch,False,3/5,fresh,Herald Sun (Australia),An engaging third instalment in the hit series of animated comedies about a group of oddball prehistoric creatures.,POSITIVE,https://www.heraldsun.com.au/entertainment/movies/leigh-paatsch/your-night-in-every-movie-on-tv-tonight-in-melbourne-rated-or-slated/news-story/d991bd770ce858f369e6b72d12960690
1194515-ice_age_dawn_of_the_dinosaurs,2723361,2020-09-11,Richard Propes,False,2.5/4.0,rotten,TheIndependentCritic.com,Scrat is the only character who's remotely entertaining.,NEGATIVE,https://theindependentcritic.com/ice_age_dawn_of_the_dinosaurs
1194515-ice_age_dawn_of_the_dinosaurs,2620817,2019-08-30,Kate Rodger,False,3.5/5,fresh,Newshub (NZ),"While this latest Ice Age doesn't necessarily up the ante, this franchise is a very user-friendly one and a welcome sight for frazzled parents everywhere.",POSITIVE,https://www.newshub.co.nz/entertainment/ice-age-dawn-of-the-dinosaurs-review-2009070418
1194515-ice_age_dawn_of_the_dinosaurs,2586720,2019-05-16,Micheal Compton,False,B-,fresh,Bowling Green Daily News,"""Dinosaurs"" really doesn't break much ground when it comes to animation or storytelling, but I found this installment much easier to take than the previous two.",POSITIVE,https://www.bgdailynews.com/latest-ice-age-decent-family-fare/article_fc0edb5c-a130-5ae0-b58a-74bb2183296f.html
1194515-ice_age_dawn_of_the_dinosaurs,2453814,2018-01-29,Shubhra Gupta,True,,rotten,The Indian Express,"The third part of the Ice Age saga suffers from franchise fatigue&#151;the critters, most of whom we are familiar with from the past couple of films, and some that have been added in, don&#146;t really get to do much that&#146;s fresh and new.",NEGATIVE,http://indianexpress.com/article/entertainment/movie-review/movie-review-ice-age-3-dawn-of-the-dinosaurs/
1194515-ice_age_dawn_of_the_dinosaurs,2059647,2012-02-18,Nell Minow,True,B+,fresh,Movie Mom,,POSITIVE,http://blog.beliefnet.com/moviemom/2009/10/ice-age-dawn-of-the-dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1994007,2011-06-27,Kevin Carr,False,3/5,fresh,7M Pictures,The coolest thing about this sequel is the use of dinosaurs.,POSITIVE,http://www.7mpictures.com/inside/reviews/iceage3bd_review.htm
1194515-ice_age_dawn_of_the_dinosaurs,1971441,2011-04-04,Dave White,False,1/5,rotten,Movies.com,,NEGATIVE,http://www.movies.com/movie-reviews/ice-age-dawn-of-the-dinosaurs-review/dave-white/m60532
1194515-ice_age_dawn_of_the_dinosaurs,1861241,2009-12-17,William Goss,False,,fresh,Cinematical,An improvement over its massively forgettable predecessor.,POSITIVE,http://www.cinematical.com/2009/07/01/review-ice-age-dawn-of-the-dinosaurs/
1194515-ice_age_dawn_of_the_dinosaurs,1859095,2009-12-06,Rubin Safaya,False,D,rotten,Cinemalogue,"When the story does get underway, the incident that sets it into motion seems thrown in%u2014precisely what you'd expect for the third installment in a series that was already tired by the second.",NEGATIVE,http://www.cinemalogue.com/2009/07/01/ice-age-3/
1194515-ice_age_dawn_of_the_dinosaurs,1854337,2009-11-07,Andrea Chase,False,3/5,fresh,Killer Movie Reviews,Scrat-astic!,POSITIVE,http://www.killermoviereviews.com/main.php?nextlink=display&dId=1128
1194515-ice_age_dawn_of_the_dinosaurs,1854127,2009-11-06,Brian Webster,False,68/100,rotten,Apollo Guide,I'm mystified by those who find these characters appealing.,NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1850911,2009-10-19,Robert Roten,False,C+,fresh,Laramie Movie Scope,"The quality of the stories has gradually declined in each succeeding sequel since the original film was released in 2002, but the technical quality of computer animation has improved during that same time.",POSITIVE,http://www.lariat.org/AtTheMovies/new/iceage3.html
1194515-ice_age_dawn_of_the_dinosaurs,1841406,2009-08-30,Sonny Bunch,False,2.5/4,fresh,Washington Times,"Ice Age: Dawn of the Dinosaurs works on its own terms, as a distraction for the children and an inoffensive, if unfulfilling, time at the theater for their parents.",POSITIVE,http://www.washingtontimes.com/news/2009/jul/01/dinos-crash-into-ice-age/
1194515-ice_age_dawn_of_the_dinosaurs,1839271,2009-08-20,Andrea Gronvall,True,,rotten,Chicago Reader,"The manic pace quickly grows tiresome, as does the influx of cloying baby animals.",NEGATIVE,http://www.chicagoreader.com/chicago/MovieTimes?oid=977806
1194515-ice_age_dawn_of_the_dinosaurs,1837267,2009-08-11,Daniel M. Kimmel,False,2.5/5,rotten,North Shore Movies,Those who complain about the feeble jokes and contrived situations should be forced to watch the first two films and defend them.,NEGATIVE,http://northshoremovies.wordpress.com/2009/07/01/review-ice-age-dawn-of-the-dinosaurs/
1194515-ice_age_dawn_of_the_dinosaurs,1835676,2009-08-03,Jolene Mendez,False,2/5,rotten,Entertainment Spectrum,It is not the year for pre-historic comebacks.,NEGATIVE,http://www.joreviews.com/movies/ice-age-dawn-of-the-dinosaurs-2
1194515-ice_age_dawn_of_the_dinosaurs,1834780,2009-07-30,Anders Wotzke,False,2.5/5,rotten,Moviedex,"There's not much for audiences over the age of 10 to warm to during this third, and hopefully final, Ice Age.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1832399,2009-07-15,Linda Cook,False,3/4,fresh,"Quad City Times (Davenport, IA)","A baby's on the way, a new acquaintance adds to the fun/confusion, and some old friends are back.",POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1832396,2009-07-15,Michael A. Smith,False,3/4,fresh,Nolan's Pop Culture Review,"...the dinosaurs, especially mama T-Rex rival anything you'd find in ""Jurassic Park.""",POSITIVE,http://crazedfanboy.com/npcr09/moviereviewpcr486.php
1194515-ice_age_dawn_of_the_dinosaurs,1831850,2009-07-11,Cole Smithey,False,C,rotten,ColeSmithey.com,...never properly invites the audience into its messy world of familial trust.,NEGATIVE,http://www.colesmithey.com/capsules/2009/07/ice-age-dawn-of-the-dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1831707,2009-07-10,John Wirt,False,2/4,rotten,"Advocate (Baton Rouge, LA)",The Ice Age series' creativity is clearly melting.,NEGATIVE,http://www.2theadvocate.com/entertainment/movies/reviews/50479077.html
1194515-ice_age_dawn_of_the_dinosaurs,1831681,2009-07-10,Sean P. Means,False,2/4,rotten,Salt Lake Tribune,"The most reliable laugh-getter in the past Ice Age films, the acorn-seeking Scrat, is saddled with a dull subplot in which he meets a lady Scratte.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1831651,2009-07-10,Renie Scolaro Mora,False,,rotten,PopMatters,"Ice Age: Dawn of the Dinosaurs alters the pattern established by the previous two films, focusing not on the herd but on action-packed, 3-D adventure.",NEGATIVE,http://www.popmatters.com/pm/review/107530-ice-age-dawn-of-the-dinosaurs/
1194515-ice_age_dawn_of_the_dinosaurs,1831036,2009-07-07,Jackie K. Cooper,False,7/10,fresh,jackiekcooper.com,Same cast of characters in another fun and heartwarming story - love those possums!,POSITIVE,http://www.jackiekcooper.com
1194515-ice_age_dawn_of_the_dinosaurs,1830941,2009-07-06,Tim Brayton,False,6/10,rotten,Antagony & Ecstasy,I can't figure out how a character as great [as Scrat] keeps ending up in movies like this.,NEGATIVE,http://antagonie.blogspot.com/2009/07/bland-before-time.html
1194515-ice_age_dawn_of_the_dinosaurs,1830905,2009-07-06,Ben Mankiewicz,True,,rotten,At the Movies,"Certainly not terrible, but ultimately forgettable and that means you should skip it.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830904,2009-07-06,Ben Lyons,True,,rotten,At the Movies,The whole movie is more of the same and I'm afraid the franchis is running out of steam.,NEGATIVE,http://bventertainment.go.com/tv/buenavista/atm/index.html
1194515-ice_age_dawn_of_the_dinosaurs,1830872,2009-07-06,Ryan Stewart,True,2/4,rotten,Slant Magazine,"This third entry in the animated kiddie series appears to be more, um, fair and balanced.",NEGATIVE,http://www.slantmagazine.com/film/review/ice-age-dawn-of-the-dinosaurs
1194515-ice_age_dawn_of_the_dinosaurs,1830865,2009-07-06,Jeffrey Lyles,False,2/5,rotten,Gazette (MD),"if you want some jokes that aren't prehistoric, you're better off letting this Ice Age defrost.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830815,2009-07-06,Steve Biodrowski,False,,fresh,Cinefantastique,"None of the Ice Age movies have been particularly brilliant... Fortunately, Dawn of the Dinosaurs has one big advantage over its predecessors: it has dinosaurs.",POSITIVE,http://cinefantastiqueonline.com/2009/07/06/ice-age-dawn-of-the-dinosaurs-animated-film-review/
1194515-ice_age_dawn_of_the_dinosaurs,1830793,2009-07-05,James Kendrick,False,2.5/4,fresh,Q Network Film Desk,"The jokes don't always hit like they should, but there is a pleasant familiarity that mixes well with the sense of adventure to underscore the film's warm-n-fuzzy proclamations about the nature of family and togetherness.",POSITIVE,http://www.qnetwork.com/index.php?page=review&id=2292
1194515-ice_age_dawn_of_the_dinosaurs,1830775,2009-07-04,Kevin A. Ranson,False,2.5/4.0,fresh,MovieCrypt.com,"Who knew... a delusional, swashbuckling, one-eyed weasel... (and) a lost world of dinosaurs would not only make another Ice Age more interesting but actually enjoyable?",POSITIVE,http://moviecrypt.com/?p=3612
1194515-ice_age_dawn_of_the_dinosaurs,1830733,2009-07-04,Susan Granger,False,5/10,rotten,SSG Syndicate,Frigidly sluggish yet familiarly diverting,NEGATIVE,http://susangranger.com/?p=4435
1194515-ice_age_dawn_of_the_dinosaurs,1830728,2009-07-04,Philip Martin,False,80/100,rotten,Arkansas Democrat-Gazette,"...you'll likely be underwhelmed by this kinetic film, which feels like the product of screenwriting software that has yet to become self-aware and develop a sense of shame.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830717,2009-07-04,Victor Olliver,False,4/5,fresh,Teletext,"Ice Age 3 is wittier than Kung-Fu Panda, certainly as slick as Toy Story. The Ice Age franchise shows no signs of thawing out. Come on 4!",POSITIVE,http://www.teletext.co.uk/bigscreen/film-reviews/5dc1533ad4e556a37c05560cbfc03920/Ice Age 3 (U) 94 mins.aspx
1194515-ice_age_dawn_of_the_dinosaurs,1830709,2009-07-03,Mark Pfeiffer,False,C,rotten,Reel Times: Reflections on Cinema,Ice Age: Dawn of the Dinosaurs needs injections of cartoon merriment and orneriness to cure the blandness afflicting the plot and characters.,NEGATIVE,http://reeltimes.blogspot.com/2009/07/ice-age-dawn-of-dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1830606,2009-07-03,Jim Lane,False,2/5,rotten,Sacramento News & Review,...again stale sitcom stuff with lame pop culture references...,NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830603,2009-07-03,Peter Canavese,False,2.5/4,fresh,Palo Alto Weekly,"Has enough crisp sight gags, character moments, frantic mayhem and musical interludes...to box the family crowd into a state of punch-drunk love.",POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830598,2009-07-03,JimmyO,False,4/10,rotten,JoBlo's Movie Network,"UP or CORALINE didn't necessarily need the 3D to make it work, it most certainly helps ICE AGE 3.",NEGATIVE,http://www.joblo.com/review-ice-age-dawn-of-the-dinosaurs
1194515-ice_age_dawn_of_the_dinosaurs,1830524,2009-07-03,Steven D. Greydanus,True,C-,rotten,Decent Films,Marks Blue Sky Studios' descent into the kind of crude and suggestive humor they once left to DreamWorks.,NEGATIVE,http://www.decentfilms.com/sections/reviews/2867
1194515-ice_age_dawn_of_the_dinosaurs,1830518,2009-07-03,Derek Adams,True,3/5,fresh,Time Out,"As with the two earlier films, it's all a mite disorderly in tempo but often highly amusing and great fun in the main.",POSITIVE,http://www.timeout.com/film/reviews/87288/ice-age-3-dawn-of-the-dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1830511,2009-07-03,Jake Wilson,True,2.5/5,rotten,The Age (Australia),"Children will probably enjoy Ice Age 3, but adults may find the script a little over-sophisticated, not to say conflicted in its attitudes towards women.",NEGATIVE,http://www.theage.com.au/news/entertainment/film/film-reviews/ice-age-3/2009/07/01/1246127578605.html
1194515-ice_age_dawn_of_the_dinosaurs,1830493,2009-07-03,Kevin Maher,True,2/5,rotten,Times (UK),"Whereas the previous chapters were sweetly anarchic, full of wisecracks and narrative digressions but also curious about eco-issues such as global warming and the extinction of species, this effort is dramatically inert and uninspired.",NEGATIVE,http://entertainment.timesonline.co.uk/tol/arts_and_entertainment/film/film_reviews/article6630783.ece
1194515-ice_age_dawn_of_the_dinosaurs,1830487,2009-07-03,Peter Bradshaw,True,3/5,fresh,Guardian,Ice Age series comes fully endorsed as a safe ride for all ages.,POSITIVE,http://www.guardian.co.uk/film/2009/jul/03/ice-age-dawn-of-dinosaurs-review
1194515-ice_age_dawn_of_the_dinosaurs,1830484,2009-07-03,Tim Robey,True,3/5,fresh,Daily Telegraph (UK),"Sure, this threequel is more plasticine than Pleistocene, but as a zippy summer diversion it'll do more than nicely - in fact, it's comfortably the best of the series.",POSITIVE,http://www.telegraph.co.uk/culture/film/filmreviews/5723743/Ice-Age-Dawn-of-the-Dinosaurs-review.html
1194515-ice_age_dawn_of_the_dinosaurs,1830481,2009-07-03,Simon Reynolds,False,3/5,fresh,Digital Spy,"With derring-do and a bold spirit, Ice Age 3 rockets along nicely, even if character concessions are made.",POSITIVE,http://www.digitalspy.co.uk/movies/review/a161595/ice-age-3.html
1194515-ice_age_dawn_of_the_dinosaurs,1830473,2009-07-03,Tim Evans,False,3/5,fresh,Sky Cinema,"The Ice Age animators, who have always successfully managed to reinvent the series with each fresh instalment - expand their considerable range with this third offering.",POSITIVE,http://movies.sky.com/review/ice-age-3-dawn-of-the-dinosaurs
1194515-ice_age_dawn_of_the_dinosaurs,1830470,2009-07-03,Kate Stables,False,3/5,fresh,Total Film,"3D heats up a cooling franchise nicely, alternating the familiar friends-forever 'aw' factor and chucklesome comedy chases with some ace in-your-face visuals.",POSITIVE,http://www.totalfilm.com/reviews/cinema/ice-age-dawn-of-the-dinosaurs
1194515-ice_age_dawn_of_the_dinosaurs,1830465,2009-07-03,Simon Thompson,False,8/10,fresh,Heart 106.2,This is the coolest film of the summer as far as family fun goes.,POSITIVE,http://www.heartlondon.co.uk/Article.asp?id=1390632
1194515-ice_age_dawn_of_the_dinosaurs,1830462,2009-07-03,Tom Cox,False,4/5,fresh,Daily Mail (UK),"It's not unusual for a film like this to be full of post-modern, sarcastic dialogue, but Ice Age 3 has a sharper sabretooth than 99 per cent of its contemporaries.",POSITIVE,http://www.dailymail.co.uk/tvshowbiz/reviews/article-1197160/Ice-Age-3-More-woolly-mammoth-fun-critters-Scrat-Pack.html
1194515-ice_age_dawn_of_the_dinosaurs,1830417,2009-07-03,Donald Munro,False,2.5/5,rotten,Eye for Film,,NEGATIVE,http://www.eyeforfilm.co.uk/reviews.php?id=8285
1194515-ice_age_dawn_of_the_dinosaurs,1830415,2009-07-03,James Dyer,True,3/5,fresh,Empire Magazine,"It's a pacey, enjoyable yarn for the most part, but the franchise's key strength is its characters and the relationships, tired by part two, are seriously running out of steam.",POSITIVE,http://www.empireonline.com/reviews/ReviewComplete.asp?FID=135378
1194515-ice_age_dawn_of_the_dinosaurs,1830386,2009-07-03,David Edwards,False,3/5,fresh,Daily Mirror (UK),Ice Age part three - a competent water-treader which use a cast of cutesy animals to disguise their lack of ambition.,POSITIVE,http://blogs.mirror.co.uk/the-ticket/2009/07/film-review-ice-age-dawn-of-th.html
1194515-ice_age_dawn_of_the_dinosaurs,1830385,2009-07-03,Mark Adams,False,4/5,fresh,Sunday Mirror (UK),The laughs are balanced with some outstanding action sequences.,POSITIVE,http://www.mirror.co.uk/tv-entertainment/film/film-reviews/mark-adams/2009/06/28/film-review-ice-age-dawn-of-the-dinosaurs-115875-21478741/
1194515-ice_age_dawn_of_the_dinosaurs,1830376,2009-07-03,Nigel Andrews,True,,rotten,Financial Times,"Even the little boy in the second row, dragged along by a parent for a treat, was frozen in silence, victim of that cyclical ice age that affects audiences powerless to fend off the cryogenic effect of a sub-zero digimation romp.",NEGATIVE,http://www.ft.com/cms/s/2/1f7d4b94-6660-11de-a034-00144feabdc0.html
1194515-ice_age_dawn_of_the_dinosaurs,1830367,2009-07-03,Robert Hanks,True,3/5,fresh,Independent (UK),"It's not nearly as funny or as cute as it needs to be, but it will do as holiday entertainment for children who liked the first two and have reasonably short memories.",POSITIVE,http://www.independent.co.uk/arts-entertainment/films/reviews/ice-age-3-dawn-of-the-dinosaurs-u-1729317.html
1194515-ice_age_dawn_of_the_dinosaurs,1830361,2009-07-03,Allan Hunter,False,,fresh,Daily Express (UK),It isn't as fresh or as funny as the earlier Ice Age animated features but then it doesn't embarrass its predecessors either.,POSITIVE,http://www.express.co.uk/features/view/111504/Mammoth-fun-for-all-the-family
1194515-ice_age_dawn_of_the_dinosaurs,1830357,2009-07-03,Larushka Ivan-Zadeh,True,3/5,fresh,Metro Newspaper (UK),"The trademark Loony Toon-lite slapstick undeniably compensates for a bitty, unmemorable plot that stampedes along like a mammoth through chewing gum.",POSITIVE,http://www.metro.co.uk/metrolife/films/article.html?Ice_Age_3_boasts_amazing_3-D_visuals&in_article_id=696258&in_page_id=27
1194515-ice_age_dawn_of_the_dinosaurs,1830354,2009-07-03,Derek Malcolm,True,3/5,fresh,London Evening Standard,"Though there's not much of a story, the animation is expert and imaginative.",POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830350,2009-07-03,Matthew Turner,False,3/5,fresh,ViewLondon,"This is beautifully animated and stays watchable thanks to its likeable cast of characters, but it's never as funny as it should be and the 3D effects are under-used.",POSITIVE,http://www.viewlondon.co.uk/films/ice-age-3-dawn-of-the-dinosaurs-film-review-28868.html
1194515-ice_age_dawn_of_the_dinosaurs,1830347,2009-07-03,Robbie Collin,True,4/5,fresh,News of the World,An hour-and-a-half feast of laughs and slapstick action that only the most jaded film snob could resist.,POSITIVE,http://www.newsoftheworld.co.uk/entertainment/film/378384/Ice-Age-3-U-Voices-by-Simon-Pegg-and-Queen-Latifah.html
1194515-ice_age_dawn_of_the_dinosaurs,1830344,2009-07-03,Grant Lauchlan,False,3/5,fresh,Daily Record (UK),After a bit of a slow start the film certainly picks up the slack with a boundless sense of fun and visual energy.,POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830343,2009-07-03,Alistair Harkness,False,2/5,rotten,Scotsman,Ice Age 3 has the pacing of a glacier and the warmth of one too. That's something an extra dimension just can't overcome.,NEGATIVE,http://living.scotsman.com/movies/Film-review-Ice-Age-3.5425632.jp
1194515-ice_age_dawn_of_the_dinosaurs,1830337,2009-07-03,Kit Bowen,False,2/4,rotten,The Movie Kit,Thaw out in Jurassic Park with the fun-lovin' Ice Age gang %u2013 and throw all logic out the window.,NEGATIVE,http://themoviekit.com/?p=599
1194515-ice_age_dawn_of_the_dinosaurs,1830335,2009-07-02,Todd Hertz,False,3/4,fresh,Christianity Today,Reminded me of the simple fun of old Bugs Bunny cartoons. And that's what Ice Age: Dawn of the Dinosaurs is able to accomplish%u2014a sense of good old fun.,POSITIVE,http://www.christianitytoday.com/movies/reviews/2009/iceage3.html
1194515-ice_age_dawn_of_the_dinosaurs,1830330,2009-07-02,Margaret Pomeranz,False,2.5/5,rotten,At the Movies (Australia),The lack of real wit in this became a bit tedious.,NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830329,2009-07-02,David Stratton,True,2.5/5,rotten,At the Movies (Australia),"The animation, by Fox's Blue Sky studio, still impresses, especially in the care given to the fur on the creatures; but the humour seems even more aimed at the very young than before.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830323,2009-07-02,Sandra Hall,True,,rotten,Sydney Morning Herald,And that overriding air of cuteness is a problem that seems destined to get worse in the sequels which will surely follow. Battle fatigue has definitely set in.,NEGATIVE,http://www.smh.com.au/news/entertainment/film/film-reviews/ice-age-3-dawn-of-the-dinosaurs/2009/07/02/1246127614570.html
